#stellar mass density (comoving; Msun/Mpc^3) formed in a given 12+log(O/H) (columns) bin and between two redshifts (rows)
1987.31699201 76.9808318747 82.4349045263 83.4415115 85.0383263805 83.8102320646 94.5062300318 90.5174419344 99.252000232 99.5322342131 107.869335743 109.282612288 109.954860943 113.608915731 117.718645541 127.051637577 133.675666517 130.733961367 138.060652069 140.123547155 155.26944498 150.444841568 159.759578403 165.036123496 174.809792721 176.113762896 183.251758321 191.821496818 202.634452101 209.897904795 215.389564404 228.218277004 234.593633065 253.676332927 249.690326751 262.287629289 274.825929509 294.174629302 300.841475263 299.292180134 317.698694475 318.553974633 337.565576929 326.51545471 336.265541451 331.376408869 324.490016351 341.726060577 328.966616472 311.77024066 318.689564939 294.084475958 276.067356472 273.180688634 263.249640548 242.097349244 226.035956716 198.972053038 189.40737796 174.216851591 150.387634374 136.54560267 114.962794885 106.318796848 92.1246939887 72.2016067713 63.7196881366 53.8234243718 44.074777255 35.9559300799 29.4843134526 23.9047189422 19.9281099271 15.186172754 12.4970940955 9.18015406351 6.61116271692 4.95989407877 4.09177775482 3.02421401431 1.99954177406 1.37838094369 0.999458881343 0.814969545055 0.546730529484 0.292839045632 0.220204723409 0.107243423066 0.0835637128477 0.123518419524 0.0359912948911 0.029759682394 0.0187121276138 0.0102847519623 0.013294360722 0.000405788139746 0.00062442607493 0.000568379385717 0.000200939334011 3.54719675849e-05 1.2914774236e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1903.20826544 71.5353965555 76.1206188002 84.6442061952 82.5494581244 83.0006026175 88.116950985 90.5780530982 94.4659918132 102.476714587 102.732040601 102.203729394 105.62584058 112.621858855 117.610338261 126.409033854 121.345932259 129.26011234 137.620505261 142.827715736 148.676099365 148.942319575 148.211426103 154.488577745 169.292550474 176.647273334 176.352917626 176.873716308 199.206581638 191.699939408 205.50308842 214.68653139 226.860940171 232.89390883 248.030674047 251.176770109 276.710164892 276.09733688 284.324455806 295.606991048 319.082584085 311.882976676 325.174993219 323.798767209 341.34446353 353.858200094 342.317779252 353.617328382 358.438594819 355.337890263 337.391263246 342.332247469 332.065644059 311.845059353 308.696936266 298.159858591 282.072249912 264.110114839 239.241989164 228.985631679 205.599025882 188.300659168 170.595224518 152.579769928 132.783605719 120.767627406 103.318263682 90.7786869185 74.2854311001 63.249873651 56.4569402483 44.5748001876 35.4061130897 30.8283996967 23.8956363352 18.8308034664 14.0767651588 10.5514312222 9.30392009522 5.99818973596 5.36216713625 3.72642402101 2.87834468462 1.89511896071 1.48365467172 1.03706527467 0.793856338857 0.412034891708 0.27062966042 0.196392972808 0.189227897656 0.0882049203529 0.0609706321039 0.048925653357 0.0274914242871 0.00735074698305 0.00844811934834 0.00356289174025 0.00256536549834 0.000192141863986 0.000444583424937 0.00224636598175 -3.0659060594e-08 5.48560568031e-06 3.55833523586e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1828.05075325 76.2234142064 75.4198236338 80.4244374308 81.7238197113 83.554019917 88.7816770712 88.6098913438 92.4556672582 95.0419452672 101.65683154 101.470109361 105.686291682 104.417746396 116.742719371 117.511764608 117.987583705 124.132031035 127.410359911 137.159086274 139.976435304 149.412731 151.144990516 154.886537936 157.86015227 166.001936696 176.692487721 185.000073852 184.485985466 188.345024753 194.689865364 200.788423563 219.782657892 224.756096765 231.606891825 246.060066502 262.879888226 268.188872244 284.024468945 283.095708201 299.113034714 294.71177921 329.224241707 325.267875362 347.798229486 345.54808067 352.999676615 362.985346135 373.739484682 373.760865218 377.144388358 366.652652519 358.723933466 362.642492555 359.361491976 348.868472139 335.041692568 325.856663258 309.471197322 285.365004371 273.800959813 236.972562035 226.981160917 206.603818265 187.598532454 171.889960289 153.534420619 136.178221299 114.772923852 100.861655786 84.7760615556 77.1333333675 61.5943066781 52.298242749 44.3653164473 35.0989105082 29.6621461119 22.7343350349 18.5311956234 15.4263805613 10.9025138605 8.52387185461 6.50245703818 4.79421315327 3.89617479754 2.43037330343 1.79686625233 1.14410226354 0.823577685769 0.674898331583 0.355721516195 0.282308579013 0.190407218259 0.0902792206594 0.0874836980533 0.0782664552684 0.0167408110272 0.0325758460788 0.00385737876249 0.0127362394793 0.00241483445481 9.95933326018e-05 0.00812123876392 0.000724723108679 3.26310819041e-06 0.000110470767776 2.34181272232e-05 8.71072414409e-06 2.86050012547e-07 0.0 1.07498999783e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1754.48586232 70.0764152509 72.8468025801 79.4212785509 80.9853430568 79.2270438026 80.4589706537 89.5815509474 92.40147506 92.7980601431 97.1392806502 94.7264166914 107.236543468 105.185515343 105.291079883 119.468861545 115.184299282 126.202844152 116.736916019 129.702686062 137.525817027 138.936534941 137.906345642 150.847010529 153.759994388 167.529905977 163.657307264 176.320512132 180.829541003 180.895685872 187.680625938 201.817721141 201.56521704 222.465840775 222.743230832 231.996816427 233.116050741 261.569590298 268.943796873 276.877297853 267.39766582 291.896814248 307.808297467 316.319901957 326.416858015 347.710967983 367.169585752 355.569781227 361.8595401 393.136637714 388.673268262 398.4522188 387.69406238 407.067111993 392.187227206 386.289517865 386.753203422 362.735678584 358.681156255 347.986718113 330.077170866 312.023289441 300.937916287 277.321065523 257.411261507 242.835337997 210.941348307 190.071650916 174.786507101 154.087637149 131.11932225 115.102770323 102.32597228 84.1380195279 73.3923175758 62.6406583612 50.8695272345 42.7446825722 33.4137068548 25.7605418112 21.3964691797 16.804723858 13.9294701439 10.3260491743 7.03052570109 6.03619156103 4.0668639553 3.3268909631 2.35301067802 1.76122459711 1.02920082954 0.764520130806 0.543674083152 0.291916358917 0.194814733066 0.204035251821 0.120563361137 0.058887345509 0.0272614827987 0.0173587401743 0.00940458274908 0.0158013955349 0.00642148924718 0.00256986925982 0.00107290495427 0.00114821405404 0.000127912092399 0.00010089396505 1.07582563711e-06 1.08955098368e-05 1.10268102829e-06 1.51297528076e-06 0.0 1.84746517166e-09 0.0 0.0 1.19841964793e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1678.74347434 74.9999193379 73.275557336 74.658565418 76.5639509575 82.738846629 81.587866462 85.3393914297 82.4791071939 88.8347174194 92.215328606 95.9931340911 98.9102948549 102.482407166 106.739414781 111.342601086 118.459529261 114.60447237 122.271007821 124.577067444 133.919147448 130.839145646 150.10704645 143.056084352 150.342201898 160.121163982 162.115617262 158.002952726 168.579164845 184.260623117 186.240349942 188.821578495 201.293715078 216.777402437 216.173065857 224.223515105 232.407231681 242.636148542 252.396999518 242.801695825 274.575999239 280.4286791 300.444853899 310.583258231 317.452616253 339.097143537 345.554455671 362.545534799 363.810776641 365.880814197 393.625394628 406.639993392 408.397287643 414.914208528 402.433763509 410.648714653 410.685196208 411.994762591 413.690608229 400.741841818 377.613474651 368.844953668 359.579484591 350.747290312 320.259682881 299.794175882 281.060479766 260.296063347 232.548571916 218.578300863 190.506802209 180.90754914 154.818695059 133.519105998 117.092853013 103.41889603 84.5011431454 70.2272679224 59.4562976965 48.9464012329 39.2399194571 31.3786037255 25.2626009782 19.5693725818 16.263422591 12.2535082031 9.67330051298 7.82327738379 5.93315481731 4.07271524458 2.68497964244 2.12295432743 1.43299739218 0.970054381155 0.793153375711 0.49693984598 0.346145702185 0.210322076754 0.136042232793 0.106439581287 0.0775753999316 0.0352082260579 0.0130753799586 0.0105950176618 0.00640912591794 0.00487121934255 0.00596690898276 0.00017566484731 0.000444726247601 0.000695921135924 0.000216135252764 6.08114423871e-08 3.86654810719e-08 2.6276781843e-11 1.59035778422e-11 1.73858200307e-05 2.18510894139e-10 7.43212550461e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1599.75532283 68.6805237876 72.6633057342 71.150781967 75.2844658478 78.306142181 87.5126691498 81.8121551665 79.4835201174 86.9343854101 90.7349747549 94.6021589646 100.913153983 104.865713782 102.108946696 105.45154367 112.506465273 119.229171646 116.314731455 120.795255116 125.334041463 129.506727235 133.993373871 144.813857494 144.40732521 151.971067739 159.013075453 165.342489364 171.592936488 173.970764804 173.082747447 182.95966305 204.411347148 191.933692651 205.756623934 219.1291356 214.711044167 225.295250224 243.38909699 251.66263475 252.98305422 264.671616914 281.100585998 302.451093201 303.73285886 323.536981034 319.416083437 354.340736361 363.107127422 371.975869915 384.073750044 390.073987635 407.880732701 400.752108211 439.194242696 448.042869231 439.802003006 434.171415141 443.19621606 441.820564037 443.332872587 427.919132136 416.441781383 395.252700843 377.186286154 377.682111518 354.499263662 329.045575485 306.886864345 288.777287835 260.340625467 231.037167728 217.065001774 191.182372376 174.641770956 152.320760111 128.767219515 111.468071138 101.742275658 84.2675772022 70.262028434 56.5424354679 47.4343229478 42.0330785522 32.7824950027 24.1823646387 19.9288016309 14.8073241205 11.1084981266 8.81075283639 6.71708158912 4.76187510566 3.40946796435 2.5728123549 1.68470635183 1.5428026521 0.96961252463 0.752116689678 0.580540331879 0.314784900678 0.232298742159 0.111447378113 0.0662852441618 0.0438724466483 0.0411314227073 0.0204194541658 0.0081687342982 0.00199507178637 0.0111222355328 0.00374443394228 0.00073471652908 3.54427480758e-05 0.000119151569195 2.79666474909e-06 8.04351327632e-06 1.8936360347e-05 5.07947721253e-07 7.93124991812e-13 5.96225224124e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1523.92969193 67.0991791144 71.7910826845 67.967751856 74.2590317429 73.7461368046 77.7464912284 82.3432411423 85.686850739 87.3782300311 90.7531340668 91.1181089459 94.5124154676 100.88765402 98.8455401621 101.093290741 110.108840728 115.628294365 120.957473818 118.186594026 125.142723684 124.486839755 135.842938767 144.825284775 140.173707183 149.744103512 145.215511018 152.67042026 156.483977194 168.188277414 172.451366739 175.302673362 185.643315288 194.052434288 207.662949623 198.889318756 205.183626453 222.412036589 234.268975656 244.569646393 248.593126058 266.379679315 276.172122997 278.599588445 295.872906496 306.552928585 311.957266577 326.563198826 329.471255715 362.121498265 376.946582934 384.929088512 390.86248438 412.716789853 416.300759554 443.269884205 429.686862314 458.586566046 465.232404384 494.093332742 468.939071839 471.228729751 462.509147101 444.298882773 438.182444846 425.278543296 420.259166895 407.913619176 387.564220556 367.118767045 345.633334013 316.745979928 298.295701564 270.377539534 243.229981146 215.557967566 194.410948451 163.080957553 146.005182825 131.168186368 108.646989198 93.2298938129 80.6234503501 67.206425048 55.6181738565 43.4335846442 35.2993459871 29.0809382997 25.1344150261 18.4690432223 13.6762615851 10.3297996126 9.17914719245 6.49352828897 4.69604512503 3.49293667998 2.14892444496 1.71182568956 1.04129150617 0.879998092667 0.405266689416 0.367991842006 0.253666300557 0.165598056215 0.10517752678 0.0723274205537 0.0291205639166 0.0682149386338 0.0207366685357 0.013676146619 0.00618398507852 0.00647069130449 0.00196584965453 0.000123864440295 0.00132872975316 0.000161112081726 7.66087567348e-11 0.0 2.23126816481e-06 3.31713979804e-13 0.0 2.40998894337e-14 0.0 0.0 0.0 0.0 0.000310417142847 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1452.07008388 65.9356308656 64.5270635111 69.9718727508 69.806387228 76.0637310375 76.4096652204 79.4607402908 79.9784417633 88.2114911607 84.7386688924 88.5112449366 94.0877352381 99.410604629 99.1366427943 102.311021475 105.551459349 110.665901117 111.869110736 114.082816725 125.759928815 127.294433179 123.041903989 140.801798381 141.329245703 139.176264057 143.896168398 155.872693575 155.620237535 158.445781808 168.154227029 170.677207832 190.810845133 179.684583763 200.314064088 205.705871355 209.447360874 219.969742103 219.9386748 238.091824199 251.51200353 248.956682607 265.435763328 278.810804503 277.376854723 292.974837103 312.510852592 318.282992754 324.599695395 342.604830305 352.960614514 377.609484463 382.175779595 421.575962697 412.45971196 441.85663955 431.212824041 440.931103188 482.571745678 470.450066789 491.715779786 496.870697002 501.076560706 488.404120398 491.121553796 481.51330585 490.249967587 458.064000944 439.045680884 420.313310911 402.801540301 410.108395891 371.822555358 339.192477974 311.848940884 297.493733524 273.5619909 237.691041631 225.980002579 186.341216097 170.910753909 150.86113783 127.094222569 104.704202235 94.1577281534 78.6492374002 63.1062626012 51.5677325759 42.7712021508 33.640508352 28.9806956381 22.8518962611 17.7649989241 13.1758461305 9.8303127584 7.23701219698 5.48419943404 4.05030055504 2.94220629705 2.14430003975 1.63037460533 1.17280839025 0.682925163024 0.476079284224 0.266236016743 0.211454570257 0.173222403953 0.0804828732301 0.043135538133 0.029159541787 0.0134923453893 0.00932645096809 0.00919572893111 0.00570028512294 0.00254575844736 0.00038743969904 1.75812214834e-05 6.04679961724e-06 0.000955213926497 5.12621842687e-05 1.87392646823e-05 4.87251209119e-10 0.0 0.0 4.30634912168e-14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1375.79422589 64.575053505 63.8145004642 68.3451582696 69.1769614052 72.2171229636 74.7582499178 73.3406778375 78.2603805258 83.8009545411 87.7192914195 84.2816917705 92.8846217201 93.4413119315 94.9235868848 102.981438027 103.901980307 100.853772164 112.17582244 113.356305742 114.793522429 121.643785582 123.930732946 129.995274472 134.656693197 141.136932174 138.587518029 144.939924605 157.324091826 157.267259052 171.428945295 166.523351158 176.5096602 188.093412225 188.367592959 198.71982001 201.948687735 208.032676164 221.062564686 219.530955164 232.084230731 238.924558717 260.741318063 265.563823939 267.145629167 272.539568332 292.541224438 306.311520901 319.973943652 332.916086944 334.500108938 357.124841886 362.032685127 388.222687556 396.157713037 420.730988882 435.975664212 451.265583649 467.872072294 488.603884097 489.88441963 508.723400383 508.070839851 523.731051639 525.851498178 522.770007653 520.445237778 493.066539398 528.518434341 501.313456112 490.056188314 459.371848868 454.76765634 410.066713394 404.115567653 376.050238475 357.227877283 328.041624181 296.267602401 263.082646404 244.081195881 210.141406337 185.736989531 169.636111931 146.307175491 120.261321221 105.294039076 92.3582838365 73.6248737969 59.5918233525 52.5207557411 38.9064779718 30.869344309 25.7799418216 20.1486263616 15.2793970365 12.2789578033 10.3434047765 6.78942276386 5.1273719763 3.43417761294 2.67691390151 1.91324630204 1.28818549154 0.993051772161 0.634072959064 0.315463064723 0.305961247146 0.16400913805 0.109322913715 0.0579540099854 0.0328711104197 0.018787646282 0.00989165038113 0.0127976161637 0.0032142958903 0.000549566131378 0.00112909408026 0.00209606437457 0.00103369417368 9.64608843649e-05 1.16381522568e-05 4.29953281848e-12 0.0 5.72233981188e-07 0.0 0.0 0.0 3.60436416272e-08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1304.19527654 65.3664916542 65.5250166159 67.6175011618 67.6766892775 70.9462150019 74.2985970356 76.4426868314 77.0054285886 82.3339886505 83.3422419049 87.0403810557 88.7563679721 93.6381810584 89.7553734358 98.3164273277 102.251872699 105.597912592 109.526376299 111.479624405 114.236153477 122.43389704 119.620249686 127.908860079 130.948512624 131.066713414 143.00244082 147.304995781 150.052973833 154.916724195 162.619857378 157.999718811 177.013754068 176.793891688 181.170572864 192.241497778 195.175050599 204.192482461 208.587411967 215.212007222 218.994210242 241.100029308 237.249417552 250.732055796 265.735841207 270.348199327 284.363251589 291.528183059 303.168657228 322.797857721 330.823544812 338.120428536 373.780990392 389.211521599 370.475297236 407.471238894 428.934047919 437.225889947 437.327232073 471.026574914 492.013328313 489.419948922 501.087495719 520.518961063 547.628439785 533.696199165 558.30806939 529.176390802 562.800769479 554.591804676 531.982108185 533.396851355 514.268976671 505.78387732 457.630185674 472.87600841 444.126577297 406.919035458 384.984683091 345.614573906 318.316129403 293.621990871 268.809816892 234.031139613 210.131529952 188.9897594 169.971173059 142.096783706 120.63885381 99.5100166759 86.2388849941 72.8786801732 60.6047967332 50.4375013175 37.8828088808 31.1264838429 24.6599084619 18.5175738222 14.9898414147 11.525774549 7.99119164536 5.51417817054 4.11875455849 2.92297680584 2.57658681818 1.66396717837 1.34494013692 0.78433134204 0.513407381418 0.302477756577 0.165597330162 0.167382082637 0.164200283864 0.0601625068235 0.0307178119005 0.0191261345738 0.0119125100768 0.00619819952288 0.00561156496366 0.00582681782627 0.000319761956213 0.000110883601106 5.62821994795e-05 1.58598758907e-05 2.11418067189e-08 5.11125707493e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
